TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3001528,-5.0,437959.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3001672,-20.0,101272.0,,,12.0,-27.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3004972,-5.0,139101.0,,,0.0,-5.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,549.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3001667,0.0,146363.0,,,0.0,-3.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,LG-D331 Build/LRX22G
3001651,-20.0,107224.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3001689,-5.0,404032.0,,,2.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3005214,-5.0,72279.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,529.0,549.0,,,,,,,,New,NotFound,Windows 8,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3001712,-5.0,332535.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,469.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
3001820,-5.0,162012.0,,,,,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,F,T,desktop,Trident/7.0
3001879,-35.0,183284.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3001973,-20.0,96639.0,,,3.0,-9.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3002087,0.0,156316.0,,,5.0,-32.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,T,mobile,
3002140,-15.0,166972.0,,,0.0,-4.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,417.0,507.0,,,,,,,,New,NotFound,,chrome 59.0 for android,,,,F,F,T,T,mobile,LG-H500 Build/LRX21Y
3002234,-5.0,179132.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,
3002493,-5.0,355815.0,,,5.0,-12.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,410.0,561.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3002532,-35.0,174584.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3002697,-5.0,146400.0,0.0,0.0,1.0,-10.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3002704,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020881,-25.0,112665.0,,,-2.0,-32.0,12.0,-51.0,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,12.0,317.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3020895,-25.0,38770.0,0.0,0.0,-3.0,-32.0,13.0,-51.0,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,12.0,317.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,Found,Found,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3002741,-25.0,44118.0,0.0,0.0,-3.0,-32.0,13.0,-51.0,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,12.0,317.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,Found,Found,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3002831,-20.0,329231.0,,,0.0,-7.0,,,0.0,0.0,93.5500030517578,NotFound,49.0,,Unknown,,225.0,,574.0,507.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,T,desktop,
3002885,-20.0,395216.0,,,0.0,-10.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3002901,-20.0,50996.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3002876,-20.0,198830.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3002887,-20.0,68197.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3002916,0.0,272425.0,,,,,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
3002928,-5.0,281565.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3003439,-5.0,298889.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3003623,0.0,226070.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,541.0,,,,,,,,New,NotFound,,Samsung/SM-G532M,,,,F,F,T,T,mobile,SM-G532M Build/MMB29T
3003820,-5.0,177708.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3003968,0.0,148755.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J510MN Build/MMB29M
3022086,-5.0,42179.0,3.0,0.0,2.0,0.0,,,3.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,484.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3004050,-5.0,210647.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3004047,-25.0,419732.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3022263,0.0,176996.0,,,0.0,-6.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,127.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G530H Build/LRX22G
3004451,0.0,837798.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG SM-T810 Build/NRD90M
3015139,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004588,0.0,330053.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,GT-I9060M Build/KTU84P
3004683,-40.0,152157.0,,,-5.0,-100.0,,,,,100.0,NotFound,18.0,,New,NotFound,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,ALE-L23 Build/HuaweiALE-L23
3004842,0.0,144874.0,,,6.0,-8.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J200M Build/LMY47X
3005005,-25.0,193928.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,F,T,desktop,Windows
3005024,0.0,103007.0,0.0,0.0,4.0,-26.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,13.0,417.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,BLADE V8 SE Build/NRD90M
3005123,-25.0,82609.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,63.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,F,T,desktop,Windows
3005145,-25.0,83967.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,63.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,F,T,desktop,Windows
3005101,-25.0,44728.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,63.0,,Unknown,,225.0,,271.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,F,T,desktop,Windows
3001718,0.0,45808.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,215.0,533.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
3005147,-5.0,458595.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,282.0,588.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3008720,-5.0,31338.0,,,0.0,0.0,,,1.0,0.0,94.1999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,,487.0,600.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3005291,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005312,-20.0,66720.0,,,2.0,-8.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3005518,-15.0,106089.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,35.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3005562,-15.0,221278.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3005520,-15.0,83528.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,35.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
3005530,0.0,171412.0,,,16.0,-33.0,,,,,100.0,NotFound,,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,HTC Desire 650 Build/MMB29M
3005506,-5.0,157302.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3005598,-5.0,309855.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3005909,0.0,155719.0,0.0,0.0,14.0,-21.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,417.0,507.0,,,,,,,,Found,Found,,chrome 61.0 for android,,,,F,F,T,T,mobile,SM-J120H Build/LMY47V
3005971,0.0,114578.0,,,14.0,-31.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Build/NPP25.137-72
3006033,-20.0,397526.0,,,-8.0,-100.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3009444,-5.0,22352.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,Mac OS X 10_12_4,safari generic,24.0,3360x2100,match_status:2,T,F,F,T,desktop,MacOS
3006080,-5.0,143232.0,,,0.0,0.0,,,0.0,0.0,95.08000183105467,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,Found,Found,,edge 16.0,,,,F,F,T,T,desktop,Windows
3006257,-5.0,118351.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006256,-5.0,172643.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006222,-5.0,177848.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006277,-10.0,124738.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,595.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006290,0.0,227593.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
3006316,0.0,289490.0,,,1.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Plus Build/NPNS25.137-15-11
3006418,-5.0,292843.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009973,-5.0,140151.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,390.0,489.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3009947,-5.0,52949.0,,,0.0,0.0,,,0.0,0.0,90.56999969482422,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,152.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3006552,-5.0,341308.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006597,-5.0,380432.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006617,-5.0,206237.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3006650,-5.0,282663.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3010090,0.0,123701.0,,,0.0,0.0,,,0.0,0.0,98.0999984741211,NotFound,,-300.0,New,NotFound,166.0,13.0,390.0,549.0,,,,,,,,Found,Found,Android,chrome 61.0,24.0,1366x768,match_status:2,T,F,T,T,mobile,
3006647,0.0,125131.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J320M Build/LMY47V
3006667,0.0,95732.0,0.0,0.0,-8.0,-40.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,15.0,345.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G930U Build/NRD90M
3006694,-40.0,270392.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,18.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,CAM-L03 Build/HUAWEICAM-L03
3025135,-5.0,95154.0,,,7.0,-14.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,12.0,440.0,597.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3013990,0.0,573799.0,2.0,0.0,3.0,-1.0,,,2.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,312.0,178.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3014038,0.0,52410.0,2.0,0.0,3.0,-1.0,,,2.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,312.0,178.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3007137,-5.0,292641.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,484.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3008215,0.0,252642.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,T,mobile,Ilium LT500 Build/LMY47O
3011729,-5.0,117586.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,542.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,1680x1050,match_status:1,T,F,T,T,desktop,Windows
3008585,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008594,-5.0,141446.0,,,-9.0,-24.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3008662,-20.0,198533.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,563.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
3008727,-5.0,239242.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3008715,-20.0,134841.0,,,0.0,-100.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,13.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3008911,-5.0,339052.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,410.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009117,-20.0,74602.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3012511,0.0,96931.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3012613,-5.0,85696.0,,,7.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,610.0,549.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3009364,0.0,121574.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,safari generic,,,,F,F,T,T,desktop,
3009396,-5.0,148113.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009374,-5.0,113259.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,638.0,,,,,,,,Found,Found,,opera 49.0,,,,F,F,T,T,desktop,
3009505,-5.0,93213.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009511,-20.0,83214.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009508,-25.0,354313.0,,,0.0,0.0,,,,,100.0,NotFound,63.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,F,T,desktop,Windows
3006031,-5.0,96729.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3006117,0.0,9274.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
3009631,-5.0,355499.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,315.0,,,,,,,,Found,Found,,edge 15.0,,,,F,F,T,T,desktop,Windows
3009652,-5.0,150814.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009590,-5.0,101290.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009644,-5.0,304945.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009728,-5.0,119446.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009705,-10.0,65627.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009714,-10.0,69125.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009755,-5.0,272615.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009787,-5.0,394029.0,,,5.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,417.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009764,-5.0,215515.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009810,-10.0,67723.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3009847,-5.0,174926.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009803,-5.0,398323.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3009868,0.0,173104.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,153.0,595.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Build/NPP25.137-72
3009828,0.0,195938.0,,,1.0,-5.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-A720F Build/MMB29K
3006493,-5.0,56222.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,,492.0,521.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,1440x900,match_status:2,T,T,F,T,desktop,MacOS
3010026,0.0,175120.0,,,0.0,-7.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G935F Build/NRD90M
3010052,-20.0,220693.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
